ViewYN,WaterfrontYN,BasementYN,PoolPrivateYN,Latitude,Longitude,LivingArea,AttachedGarageYN,ParkingTotal,YearBuilt,BathroomsTotalInteger,BedroomsTotal,FireplaceYN,Stories,LotSizeArea,MainLevelBedrooms,NewConstructionYN,GarageSpaces,AssociationFee,LotSizeSquareFeet,CloseYear,CloseMonth,PropertyAge,BathroomsPerBedroom,LivingAreaPerBedroom,LivingAreaPerBathroom,LivingAreaLotRatio,AmenityCount,LotSizePerBedroom,GarageSpacesPerBedroom,PoolAndWaterfront,WaterfrontAndView,PoolAndGarage,FireplaceAndBasement,NewConstructionAndGarage,PremiumAmenityCombo,DistrictType_Elementary,DistrictType_High,DistrictType_Unified,CountyOrParish_Alameda,CountyOrParish_Alpine,CountyOrParish_Amador,CountyOrParish_Butte,CountyOrParish_Calaveras,CountyOrParish_Clark,CountyOrParish_Colusa,CountyOrParish_Contra Costa,CountyOrParish_Del Norte,CountyOrParish_El Dorado,CountyOrParish_Foreign Country,CountyOrParish_Fresno,CountyOrParish_Glenn,CountyOrParish_Humboldt,CountyOrParish_Imperial,CountyOrParish_Inyo,CountyOrParish_Kern,CountyOrParish_Kings,CountyOrParish_Lake,CountyOrParish_Lassen,CountyOrParish_Los Angeles,CountyOrParish_Madera,CountyOrParish_Marin,CountyOrParish_Mariposa,CountyOrParish_Mendocino,CountyOrParish_Merced,CountyOrParish_Modoc,CountyOrParish_Mono,CountyOrParish_Monterey,CountyOrParish_Napa,CountyOrParish_Nevada,CountyOrParish_Orange,CountyOrParish_Other,CountyOrParish_Other County,CountyOrParish_Other State,CountyOrParish_Placer,CountyOrParish_Plumas,CountyOrParish_Riverside,CountyOrParish_Sacramento,CountyOrParish_San Benito,CountyOrParish_San Bernardino,CountyOrParish_San Diego,CountyOrParish_San Francisco,CountyOrParish_San Joaquin,CountyOrParish_San Luis Obispo,CountyOrParish_San Mateo,CountyOrParish_Santa Barbara,CountyOrParish_Santa Clara,CountyOrParish_Santa Cruz,CountyOrParish_Shasta,CountyOrParish_Sierra,CountyOrParish_Siskiyou,CountyOrParish_Solano,CountyOrParish_Sonoma,CountyOrParish_Stanislaus,CountyOrParish_Sutter,CountyOrParish_Tehama,CountyOrParish_Trinity,CountyOrParish_Tulare,CountyOrParish_Tuolumne,CountyOrParish_Ventura,CountyOrParish_Yolo,CountyOrParish_Yuba,AssociationFeeFrequency_Annually,AssociationFeeFrequency_Monthly,AssociationFeeFrequency_None,AssociationFeeFrequency_Quarterly,AssociationFeeFrequency_SemiAnnually,AgeBucket_New,AgeBucket_Modern,AgeBucket_Mature,AgeBucket_Historic,Flooring_Bamboo,Flooring_Brick,Flooring_Carpet,Flooring_Concrete,Flooring_Laminate,Flooring_SeeRemarks,Flooring_Stone,Flooring_Tile,Flooring_Unknown,Flooring_Vinyl,Flooring_Wood,Levels_MultiSplit,Levels_One,Levels_ThreeOrMore,Levels_Two,Levels_Unknown,ClosePrice
True,False,False,False,34.444287,-117.484855,0.3134184560332277,True,3,2025,3,4,True,1,90489.0,4,True,3,-0.27870693228663335,-0.011623951660662924,2025,5,-1.7892912181572438,-0.00018969326138202025,0.00583434736435644,-0.1110189274206183,-0.019668531508297542,4,-0.012001319046530012,0.605186218791327,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,659000.0
True,False,False,True,33.775325,-116.424677,1.9756721101108539,True,6,2003,5,3,True,1,18731.0,3,False,3,10.114901457398098,-0.016608389496713036,2024,3,-1.0242459586025827,3.656684769958959,3.78203099100584,-0.09214194593986606,-0.01936750502158465,4,-0.01552723601241767,1.5182208880063086,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2450000.0
True,False,False,False,33.979523,-117.725679,0.08023229349209353,True,2,1978,3,3,True,2,3025.0,0,False,2,0.47533916657284714,-0.01769935608793636,2023,11,-0.14990851911154152,0.9971397057987109,0.6401502761178441,-0.4784458883852584,-0.018561262094967664,3,-0.016654277969978745,0.3008413290529996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,725000.0
False,False,False,False,37.8891606,-122.196876,0.288816246223842,True,2,1977,3,4,True,1,30000.0,3,False,2,-0.27870693228663335,-0.015825624787907767,2024,5,-0.07704706582062142,-0.00018969326138202025,-0.02475111670551823,-0.14978415724716274,-0.01958421194666852,2,-0.01525677751642584,-0.3078484504236548,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1695000.0
True,False,True,False,34.035011,-118.518252,3.1501602131850066,True,2,1930,4,6,True,2,6050.0,1,False,2,-0.27870693228663335,-0.01748923422759951,2024,12,1.6351970865160008,-0.33263282628141316,1.336080400606297,2.270935900943042,-0.018344827500178927,4,-0.016654277969978745,-0.9165382299003093,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,4200000.0
True,False,False,False,36.57178930000001,-121.7343223,1.1894710575065712,True,2,1975,2,3,True,1,108900.0,3,False,2,-0.27870693228663335,-0.010345090976146653,2024,6,-0.004185612529701312,-0.33263282628141316,2.4788242610720492,3.9003396372392167,-0.01966316385575409,3,-0.009056826852139785,0.3008413290529996,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1675000.0
False,False,False,False,32.604357,-117.076353,-0.8599999857448649,False,6,1940,1,2,False,1,7413.0,2,False,0,-0.27870693228663335,-0.017394557832346908,2025,4,1.3073205467068605,-0.997519092321475,0.15078285099984945,2.105340951792694,-0.01943961230112422,0,-0.01607342726798727,-2.1339177888536183,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,625000.0
True,False,False,False,34.490533,-117.310748,-0.6032812746904053,True,6,2007,2,3,True,1,7200.0,3,False,2,-0.27870693228663335,-0.017409353189785502,2026,3,-1.0971074118935027,-0.33263282628141316,-0.49284169725316535,-0.3368685272796172,-0.01937598210706015,3,-0.016354685446559828,0.3008413290529996,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,388000.0
True,False,False,False,34.253633,-119.26614,2.984362712295668,True,4,1988,6,4,True,2,5988.0,1,False,2,0.7402742823883404,-0.017493540857464265,2025,3,-0.4413543322752219,2.991798503918897,3.326351903124228,0.052469215760896165,-0.018373860230054405,3,-0.016549079733012964,-0.3078484504236548,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,4500000.0
True,False,False,True,34.192335,-118.858555,1.971393464926613,False,13,1982,4,5,True,1,29620.0,3,False,3,-0.27870693228663335,-0.015852020261272394,2025,1,-0.2227699724024616,0.19927618655063675,1.0422826384974138,0.8779157943500365,-0.019494001398423184,3,-0.015596052594443716,0.057365417262337834,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1600000.0
True,False,False,False,34.177235,-118.335219,-0.5305443065583084,False,1,1925,3,3,False,1,6997.0,3,False,1,-0.27870693228663335,-0.017423453929503976,2025,9,1.8537814463887612,0.9971397057987109,-0.3722729113545289,-1.4408348549486052,-0.019350051879709992,1,-0.016369252460273372,-0.9165382299003093,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1417000.0
True,False,False,False,34.07764,-118.279168,-0.6524856943091767,False,2,1941,2,3,True,1,4152.0,3,False,2,-0.27870693228663335,-0.017621072670878632,2024,9,1.2344590934159403,-0.33263282628141316,-0.574402934772831,-0.45316421675925106,-0.019148535798309597,2,-0.0165734059283277,0.3008413290529996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1275000.0
True,False,False,False,34.011741,-117.298493,0.6920785548385557,True,4,2017,3,4,False,1,7405.0,4,False,2,-0.27870693228663335,-0.017395113526523006,2024,8,-1.5342761316390234,-0.00018969326138202025,0.476584533483297,0.48562852295315545,-0.019112464414153353,2,-0.0164728181870816,-0.3078484504236548,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,730000.0
False,False,False,False,33.793912,-118.183157,-0.8781842277778892,False,2,1952,1,3,False,1,6504.0,3,False,2,-0.27870693228663335,-0.01745769858310598,2024,10,0.8337211003158799,-1.662405358361537,-0.9485207851347764,2.019383268264269,-0.019406045194619567,0,-0.01640462949357769,0.3008413290529996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,700000.0
True,False,False,False,33.852803,-118.148393,-0.46422530620257296,True,2,1952,2,3,True,1,5834.0,2,False,2,-0.27870693228663335,-0.01750423797035414,2025,1,0.8701518269613399,-0.33263282628141316,-0.2623425477410662,-0.008206796141521503,-0.019260373308175958,3,-0.016452707814701203,0.3008413290529996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,880000.0
False,False,False,False,37.56585864,-122.33091894,0.6311078609631215,True,2,1940,3,3,True,1,6416.0,3,False,2,-0.27870693228663335,-0.01746381121904305,2025,11,1.3073205467068605,0.9971397057987109,1.5532815222619283,0.3895581707743275,-0.01903502410829805,2,-0.016410944258143163,0.3008413290529996,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3300000.0
True,False,False,False,33.885962,-117.99241299999998,-0.7851236950206475,True,2,1964,2,3,False,2,1210.0,0,False,2,0.8217927795623382,-0.017825429204138467,2026,4,0.46941383386127933,-0.33263282628141316,-0.7942636619997564,-0.7666569449217423,-0.017951936675243956,2,-0.0167845199891417,0.3008413290529996,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,675000.0
False,False,False,False,33.811085,-118.321228,-0.7380585979939965,False,2,1955,2,3,True,1,5326.0,3,False,2,-0.27870693228663335,-0.01753952455053633,2023,12,0.6879981937340396,-0.33263282628141316,-0.7162485652418151,-0.6554175897673099,-0.01929757073213278,1,-0.016489161228329184,0.3008413290529996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1080000.0
True,False,False,False,33.918437,-118.016551,-0.9584088249824078,True,2,1956,1,3,False,1,6391.0,3,False,2,-0.27870693228663335,-0.017465547763343355,2026,4,0.7608596470249597,-1.662405358361537,-1.0815010636994489,1.6401581938741585,-0.01942022866257951,2,-0.016412738225349267,0.3008413290529996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,825000.0
False,False,False,False,35.302249,-119.091451,-0.3283783216029214,True,2,1988,3,3,True,2,5777.0,3,False,2,-0.27870693228663335,-0.017508197291358836,2026,4,-0.4049236056297619,0.9971397057987109,-0.03716260937155453,-1.1222857924609126,-0.019219257014922952,2,-0.016456798059931114,0.3008413290529996,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,410000.0
False,False,False,False,33.834574,-118.280733,-1.2814465363926029,True,1,1952,1,2,False,1,4847.0,2,False,1,-0.27870693228663335,-0.017572796739330165,2024,2,0.8337211003158799,-0.997519092321475,-0.8971017440897697,0.11314522766331384,-0.01943154032213684,1,-0.016349626459038622,-0.3078484504236548,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,700000.0
False,False,False,False,33.883317,-117.501143,-0.11765504627905245,True,2,1965,3,5,True,1,6970.0,3,False,2,-0.27870693228663335,-0.017425329397348303,2023,11,0.32369092727943916,-0.5985873326974379,-1.035401233797029,-0.7902531717726824,-0.01925627606511792,2,-0.016571253167680378,-0.6730623181096475,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,650000.0
False,False,False,False,33.951327,-118.023185,-0.9616178088705886,False,2,1951,2,3,False,1,6481.0,3,False,2,-0.27870693228663335,-0.01745929620386226,2026,4,0.9430132802522599,-0.33263282628141316,-1.086820274842036,-1.183804526750864,-0.019425038450193447,0,-0.016406279943407303,0.3008413290529996,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,757000.0
True,False,False,False,35.585441,-120.66797,1.824849867366359,True,3,2023,4,4,True,1,109771.0,3,True,3,1.3924222597803235,-0.010284589772724041,2024,10,-1.7528604915117836,0.9971397057987109,1.8848456834831786,0.7047363437118861,-0.019654516969680152,4,-0.01096358077648866,0.605186218791327,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2725000.0
False,False,False,False,37.99882397,-122.3028614,-0.22355151458901704,True,4,1965,2,3,True,1,9900.0,3,False,2,-0.27870693228663335,-0.017221806405352612,2025,2,0.39655238057035924,-0.33263282628141316,0.13659828795295126,0.5606308154436441,-0.01940753208275839,2,-0.01616093698830089,0.3008413290529996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,875000.0
True,False,False,False,33.597023,-117.109576,0.7466312809376283,True,3,2004,3,4,True,2,5663.0,2,False,3,-0.27870693228663335,-0.017516115933368225,2024,2,-1.0606766852480427,-0.00018969326138202025,0.54440447555128,0.5715862064815804,-0.01891333081451195,3,-0.016566570913272453,0.605186218791327,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,625000.0
False,False,False,False,34.126335,-117.439952,0.5904607317128321,True,2,2017,3,4,False,2,4000.0,1,False,2,0.026987432115858745,-0.01763163086022448,2025,1,-1.4978454049935632,-0.00018969326138202025,0.35025326884685815,0.32551126932177565,-0.018642590495729205,1,-0.016656071937184845,-0.3078484504236548,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,730000.0
True,False,False,True,34.238251,-118.985448,-0.253502030878704,True,2,1987,2,4,True,1,6534.0,3,False,2,-0.27870693228663335,-0.017455614729945616,2026,1,-0.36849287898430183,-0.997519092321475,-0.6989611290284077,0.4898421348908235,-0.019258356108331813,4,-0.016519694550177027,-0.3078484504236548,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,845000.0
True,False,False,False,37.35825,-120.599243,-0.42892648343258477,True,2,1974,2,3,True,1,7200.0,3,False,2,-0.27870693228663335,-0.017409353189785502,2024,11,0.032245114115758734,-0.33263282628141316,-0.2038312251726103,0.07522272022430279,-0.019338219018657652,3,-0.016354685446559828,0.3008413290529996,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,385000.0
True,False,False,False,34.153901,-118.07671,-0.18183472404266735,True,5,1950,3,3,True,1,9769.0,3,False,2,-0.27870693228663335,-0.017230905897486208,2026,4,0.97944400689772,0.9971397057987109,0.20574803280658094,-0.8913798582767118,-0.019396803579878004,3,-0.016170337376460862,0.3008413290529996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1450000.0
False,False,False,False,33.868201,-117.740607,-0.6749485815264419,True,6,1984,3,3,True,2,4550.0,0,False,2,0.03513928183325853,-0.017593426885617783,2025,12,-0.2956314256933817,0.9971397057987109,-0.6116374127709393,-1.6683698995826715,-0.01920543337840895,2,-0.016544845970406563,0.3008413290529996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,880000.0
True,False,False,False,33.669592,-117.268571,0.5722764896798078,True,2,2018,3,4,False,2,6000.0,1,False,2,0.5690854383229448,-0.017492707316200118,2025,9,-1.5342761316390234,-0.00018969326138202025,0.3276466214908638,0.2968587081456342,-0.019003448081592572,2,-0.016548433904818766,-0.3078484504236548,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,570000.0
True,False,False,False,33.659494,-117.801038,-0.6524856943091767,True,2,1975,2,3,True,1,5500.0,3,False,2,0.9196149761711356,-0.01752743820220621,2025,6,0.032245114115758734,-0.33263282628141316,-0.574402934772831,-0.45316421675925106,-0.019286386915724835,3,-0.016476675216574716,0.3008413290529996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1460000.0
False,False,True,False,34.109174,-118.140617,0.5573012315349644,False,5,1912,2,4,True,2,9900.0,2,False,1,-0.27870693228663335,-0.017221806405352612,2025,11,2.327380892779742,-0.997519092321475,0.30902938249180967,2.4061928441421814,-0.019284533512613056,2,-0.01633853974170492,-1.2208831196386365,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2725000.0
False,False,False,False,33.975171,-118.313004,-0.8118652274221537,False,2,1925,2,3,True,1,4275.0,3,False,2,-0.27870693228663335,-0.017612528872921134,2025,10,1.8537814463887612,-0.33263282628141316,-0.8385904215213138,-0.8298611239867607,-0.019222856868390936,1,-0.01656457960967368,0.3008413290529996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,780000.0
