Flooring,ViewYN,WaterfrontYN,BasementYN,PoolPrivateYN,OriginalListPrice,Latitude,Longitude,LivingArea,ListPrice,DaysOnMarket,MLSAreaMajor,AttachedGarageYN,ParkingTotal,LotSizeAcres,YearBuilt,BathroomsTotalInteger,BedroomsTotal,StateOrProvince,FireplaceYN,Stories,LotSizeArea,MainLevelBedrooms,NewConstructionYN,GarageSpaces,HighSchoolDistrict,AssociationFee,LotSizeSquareFeet,CountyOrParish_Alameda,CountyOrParish_Alpine,CountyOrParish_Amador,CountyOrParish_Butte,CountyOrParish_Calaveras,CountyOrParish_Clark,CountyOrParish_Colusa,CountyOrParish_Contra Costa,CountyOrParish_Del Norte,CountyOrParish_El Dorado,CountyOrParish_Foreign Country,CountyOrParish_Fresno,CountyOrParish_Glenn,CountyOrParish_Humboldt,CountyOrParish_Imperial,CountyOrParish_Inyo,CountyOrParish_Kern,CountyOrParish_Kings,CountyOrParish_Lake,CountyOrParish_Lassen,CountyOrParish_Los Angeles,CountyOrParish_Madera,CountyOrParish_Marin,CountyOrParish_Mariposa,CountyOrParish_Mendocino,CountyOrParish_Merced,CountyOrParish_Modoc,CountyOrParish_Mono,CountyOrParish_Monterey,CountyOrParish_Napa,CountyOrParish_Nevada,CountyOrParish_Orange,CountyOrParish_Other,CountyOrParish_Other County,CountyOrParish_Other State,CountyOrParish_Placer,CountyOrParish_Plumas,CountyOrParish_Riverside,CountyOrParish_Sacramento,CountyOrParish_San Benito,CountyOrParish_San Bernardino,CountyOrParish_San Diego,CountyOrParish_San Francisco,CountyOrParish_San Joaquin,CountyOrParish_San Luis Obispo,CountyOrParish_San Mateo,CountyOrParish_Santa Barbara,CountyOrParish_Santa Clara,CountyOrParish_Santa Cruz,CountyOrParish_Shasta,CountyOrParish_Sierra,CountyOrParish_Siskiyou,CountyOrParish_Solano,CountyOrParish_Sonoma,CountyOrParish_Stanislaus,CountyOrParish_Sutter,CountyOrParish_Tehama,CountyOrParish_Trinity,CountyOrParish_Tulare,CountyOrParish_Tuolumne,CountyOrParish_Ventura,CountyOrParish_Yolo,CountyOrParish_Yuba,Levels_MultiSplit,"Levels_MultiSplit,One",Levels_One,"Levels_One,MultiSplit","Levels_One,ThreeOrMore","Levels_One,Two","Levels_One,Two,MultiSplit","Levels_One,Two,ThreeOrMore","Levels_One,Two,ThreeOrMore,MultiSplit",Levels_ThreeOrMore,"Levels_ThreeOrMore,MultiSplit","Levels_ThreeOrMore,One",Levels_Two,"Levels_Two,MultiSplit","Levels_Two,One","Levels_Two,ThreeOrMore","Levels_Two,ThreeOrMore,MultiSplit",Levels_Unknown,AssociationFeeFrequency_Annually,AssociationFeeFrequency_Monthly,AssociationFeeFrequency_None,AssociationFeeFrequency_Quarterly,AssociationFeeFrequency_SemiAnnually,ClosePrice
"Carpet,Tile,Vinyl",True,False,False,False,2150000.0,37.70035516,-122.05658367,3226.0,2150000.0,93,Unknown,True,6,0.2419,2019,5,5,CA,True,2,10535.0,3,False,3,Unknown,0.0,10535.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2088000.0
Wood,False,False,False,False,2388000.0,37.48090874,-122.25844515,1990.0,2388000.0,28,699 - Not Defined,True,2,0.23,1962,3,3,CA,True,1,10019.0,3,False,2,Other,0.0,10019.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2407000.0
"Laminate,Tile",True,False,False,False,240000.0,33.752317,-116.993612,827.0,240000.0,27,SRCAR - Southwest Riverside County,True,1,0.1,1978,2,2,CA,False,1,4356.0,1,False,1,Hemet Unified,80.0,4356.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,245000.0
Unknown,True,False,False,False,750000.0,34.04693,-117.919854,1379.0,750000.0,9,699 - Not Defined,False,2,0.1678,1954,2,4,CA,False,1,7308.0,4,False,2,West Covina,0.0,7308.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,761000.0
"Carpet,Laminate,Tile",True,False,False,True,655000.0,34.111814,-117.159716,2340.0,655000.0,43,276 - Highland,True,3,0.1626,1991,3,4,CA,True,2,7085.0,0,False,3,Redlands Unified,0.0,7085.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,665000.0
"Carpet,Tile",False,False,False,False,430000.0,33.913834,-116.95865,1496.0,430000.0,58,263 - Banning/Beaumont/Cherry Valley,True,2,0.11,2012,2,2,CA,True,1,4792.0,3,False,2,Beaumont,283.0,4792.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,430000.0
Unknown,False,False,False,False,585000.0,33.574889,-117.185751,1364.0,585000.0,30,SRCAR - Southwest Riverside County,True,2,0.16,1988,2,3,CA,True,1,6970.0,3,False,2,Murrieta,0.0,6970.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,580000.0
Unknown,False,False,False,False,899000.0,34.232456,-118.528296,1440.0,859000.0,45,NR - Northridge,True,2,0.1182,1957,2,4,CA,False,2,5150.0,2,False,2,Los Angeles Unified,0.0,5150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,859000.0
"Carpet,Laminate,Tile",False,False,False,True,499990.0,34.67549,-118.171182,1952.0,550000.0,10,LAC - Lancaster,True,4,0.2745,1969,3,4,CA,True,2,11959.0,3,False,4,See Remarks,0.0,11959.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,550000.0
Unknown,False,False,False,False,485000.0,33.903234,-118.194662,872.0,485000.0,29,"RO - Compton S of Rosecrans, E of Alameda",False,2,0.122,1941,1,2,CA,False,1,5314.0,2,False,2,Compton Unified,0.0,5314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,426000.0
Unknown,True,False,False,False,889000.0,34.036675,-117.782049,1814.0,889000.0,17,687 - Pomona,True,2,0.0873,1988,3,3,CA,True,2,3804.0,0,False,2,Pomona Unified,165.0,3804.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,879000.0
Unknown,False,False,False,False,1428000.0,33.621077,-117.712507,2189.0,1000000.0,82,LN - Lake Forest North,False,0,0.1136,1978,3,4,CA,True,1,4950.0,4,False,0,Saddleback Valley Unified,120.0,4950.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1250000.0
"Tile,Wood",True,False,False,False,670000.0,33.89983,-118.211004,1386.0,670000.0,74,"RO - Compton S of Rosecrans, E of Alameda",False,6,0.1719,1937,1,3,CA,True,1,7486.0,3,False,2,Compton Unified,0.0,7486.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,670000.0
Unknown,True,False,False,False,285000.0,34.126057,-116.410778,2158.0,285000.0,8,DC551 - Airport Area,True,2,0.3501,1984,2,3,CA,False,1,15250.0,3,False,2,Morongo Unified,0.0,15250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,280000.0
"Carpet,Tile",False,False,False,False,549999.0,34.675413,-118.181598,2190.0,549999.0,17,LAC - Lancaster,True,2,0.2235,1987,2,3,CA,True,1,9734.0,1,False,2,Antelope Valley Union,0.0,9734.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,549999.0
"Tile,Wood",True,False,False,True,2299000.0,34.009122,-118.356276,2320.0,2299000.0,22,PHHT - Park Hills Heights,True,2,0.1873,1987,3,3,CA,True,1,8157.0,3,False,2,Unknown,0.0,8157.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2138825.0
Unknown,False,False,False,False,739000.0,37.684618,-121.7799531,941.0,739000.0,11,699 - Not Defined,False,0,0.1148,1952,1,3,CA,False,1,5000.0,3,False,0,Other,0.0,5000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,760000.0
Unknown,False,False,False,False,499990.0,33.811038,-117.216006,1391.0,499990.0,7,SRCAR - Southwest Riverside County,True,2,0.14,1992,3,4,CA,True,2,6098.0,1,False,2,Val Verde,0.0,6098.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,515000.0
"Stone,Wood",True,False,False,False,2950000.0,33.487748,-117.71555,2251.0,2800000.0,108,MB - Monarch Beach,True,2,0.1469,1995,3,3,CA,True,2,6400.0,1,False,2,Capistrano Unified,193.0,6400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2475000.0
SeeRemarks,True,False,False,False,685000.0,34.109789,-117.64304,1120.0,685000.0,2,690 - Upland,True,2,0.188,1959,1,3,CA,False,1,8190.0,3,False,2,Upland,0.0,8190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,695000.0
Unknown,False,False,False,False,449900.0,38.670055,-121.355968,1556.0,449900.0,8,Unknown,True,2,0.14,1967,2,3,CA,True,1,6098.0,3,False,2,Sacramento City Unified,0.0,6098.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,444900.0
"Carpet,Laminate,Tile",False,False,False,False,1050000.0,37.62244011,-122.03974291,1965.0,1025000.0,70,Unknown,False,3,0.1324,1955,3,4,CA,True,2,5769.0,3,False,0,Unknown,0.0,5769.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,950000.0
Unknown,True,False,False,False,864900.0,33.608845,-117.187486,3948.0,864900.0,12,SRCAR - Southwest Riverside County,True,3,0.14,2005,3,4,CA,True,2,6098.0,1,False,3,Murrieta,250.0,6098.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,870000.0
Vinyl,True,False,False,False,999000.0,33.946743,-117.917235,1716.0,1110000.0,32,86 - Brea,True,3,0.2066,1968,2,3,CA,True,1,9000.0,1,False,3,Fullerton Joint Union High,0.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1108000.0
Unknown,True,False,False,False,470000.0,34.023361,-117.067316,1445.0,470000.0,41,269 - Yucaipa/Calimesa/Oak Glen,True,2,0.2043,1991,2,3,CA,True,1,8900.0,1,False,2,Yucaipa/Calimesa Unified,0.0,8900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,490000.0
SeeRemarks,False,False,False,False,975000.0,37.7962759,-122.2115888,2525.0,975000.0,55,Unknown,False,0,0.1074,1906,4,7,CA,True,1,4680.0,3,False,0,Unknown,0.0,4680.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,935000.0
Unknown,False,False,False,True,509950.0,35.352392,-119.151214,2103.0,479000.0,68,BKSF - Bakersfield,True,2,0.2907,1983,2,3,CA,True,1,12663.0,1,False,2,Bakersfield City,0.0,12663.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,470000.0
Unknown,True,False,False,True,888998.0,34.188648,-118.509107,1714.0,888998.0,24,LKBL - Lake Balboa,True,2,0.163,1955,2,4,CA,True,1,7100.0,4,False,2,Los Angeles Unified,0.0,7100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,910000.0
Unknown,True,False,False,True,825000.0,33.563114,-117.189572,2987.0,825000.0,32,SRCAR - Southwest Riverside County,True,3,1.62,1991,4,4,CA,True,2,70567.0,4,False,3,Murrieta,0.0,70567.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,850001.0
Unknown,False,False,False,False,771000.0,33.85253,118.25183,1822.0,771000.0,6,136 - Central Carson,True,2,0.1126,1971,3,3,CA,True,2,4905.0,0,False,2,Los Angeles Unified,0.0,4905.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,805000.0
Unknown,False,False,False,False,950000.0,32.6182002,-116.9733827,2148.0,950000.0,1,91913 - Chula Vista,True,4,0.1664,2011,3,4,CA,False,2,7102.0,3,False,2,Unknown,125.0,7249.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,950000.0
"Tile,Wood",False,False,False,False,4150000.0,37.312844,-122.000774,3178.0,4150000.0,19,699 - Not Defined,True,2,0.1507,2024,4,5,CA,True,1,6566.0,3,False,2,Other,0.0,6566.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4328000.0
"Carpet,Wood",False,False,False,False,1600000.0,34.21519,-118.813522,3389.0,1600000.0,43,TOE - Thousand Oaks East,True,3,0.1475,1996,4,4,CA,True,2,6427.0,3,False,3,Conejo Valley Unified,0.0,6427.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1550000.0
"Tile,Wood",False,False,False,False,2898000.0,37.35366196,-122.04126646,2069.0,2898000.0,5,699 - Not Defined,True,2,0.1314,2013,3,4,CA,True,1,5722.0,3,False,2,Other,0.0,5722.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3100000.0
Vinyl,True,False,False,False,699000.0,33.980573,-118.324223,2765.0,699000.0,23,PHHT - Park Hills Heights,False,3,0.1103,1923,1,2,CA,False,1,4803.0,3,False,2,Los Angeles Unified,0.0,4803.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,684000.0
"Carpet,Tile",True,False,False,False,899000.0,33.403191,-117.193454,2003.0,799000.0,135,92028 - Fallbrook,True,5,1.24,1984,3,4,CA,True,1,54014.0,1,False,2,Fallbrook Union,0.0,54014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,799000.0
"Carpet,Laminate,Tile",False,False,False,False,761605.0,38.5474612,-121.5157217,2105.0,761605.0,32,Unknown,True,2,0.1189,2024,3,4,CA,True,1,5181.0,3,True,2,Unknown,0.0,5181.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,699999.0
Tile,True,False,False,True,1295000.0,33.765535,-116.424433,2897.0,1295000.0,0,321 - Rancho Mirage,True,3,0.12,1976,3,3,CA,True,1,5227.0,3,False,3,Unknown,1552.0,5227.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1295000.0
Unknown,True,False,False,False,380000.0,34.525507,-117.295764,1472.0,364990.0,101,VIC - Victorville,True,1,0.2066,1954,2,4,CA,False,1,9000.0,4,False,1,Victor Valley Unified,0.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,365000.0
"Carpet,Tile,Wood",False,False,True,False,2495000.0,37.8539759,-122.2474559,3042.0,2495000.0,14,Unknown,True,2,0.17,1908,3,3,CA,True,2,7200.0,3,False,2,Unknown,0.0,7200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2700000.0
Unknown,True,False,False,False,288000.0,39.766728,-121.62533,904.0,288000.0,1,Unknown,True,1,0.48,2019,1,2,CA,False,1,20909.0,2,False,1,Paradise Unified,0.0,20909.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,295000.0
Unknown,False,False,False,False,895000.0,36.8145128,-121.6632149,1544.0,895000.0,67,699 - Not Defined,False,4,1.47,2004,3,4,CA,False,1,64033.0,3,False,1,North Monterey County Unified,0.0,64033.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,860000.0
Unknown,True,False,False,False,885000.0,33.133475,-117.137054,1871.0,860000.0,45,92078 - San Marcos,True,4,0.09,1990,3,3,CA,True,2,0.09,1,False,2,San Marcos Unified,310.0,3920.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,869900.0
"Carpet,Tile,Vinyl",False,False,False,False,850000.0,37.97216239999999,-121.9797627,1717.0,850000.0,27,Unknown,True,2,0.1951,1963,2,4,CA,True,1,8500.0,3,False,2,Unknown,0.0,8500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,899000.0
